wavelength,spectrum,dev
1.8953010939945636,423645.2570979915,16655.048538790426
1.895314440580121,419109.0261272089,16674.857791120376
1.895327785527413,441697.1699410555,17323.686591728223
1.8953411288365702,448128.4225392654,17248.456222883626
1.8953544705077223,420153.3833829498,15612.567543876638
1.895367810540999,433363.8251730007,16339.614819733673
1.8953811489365295,460412.44196168333,18351.494144783002
1.895394485694442,425248.90070296515,16702.21849691532
1.895407820814865,395868.31478045956,15243.143055373039
1.8954211542979267,402768.47263692797,14971.99306931696
1.8954344861437529,424271.48215114925,15818.682330913984
1.8954478163524704,421662.3548978189,15958.126135036662
1.8954611449242067,406043.41315525083,15471.434620352631
1.8954744718590857,416454.0380152297,16440.399152323484
1.8954877971572337,428267.9617861511,17093.036733557263
1.8955011208187749,423866.44921828894,16788.945923065377
1.895514442843833,405623.16078360064,15565.362076692372
1.8955277632325314,398880.81872501003,14948.290606410526
1.8955410819849943,409087.4636747528,15595.891232183021
1.895554399101344,429938.88554850133,16515.403859168808
1.895567714581702,423375.21964563325,15816.692685174225
1.8955810284261898,427294.2580002113,15983.42923340369
1.8955943406349294,468198.4719419779,18219.15034738175
1.8956076512080409,483259.2898647327,19653.385472710062
1.8956209601456449,449165.3513280411,18596.139400719167
1.8956342674478603,438007.04028139217,19170.8272772182
1.8956475731148064,470243.50416102825,23065.043724369047
1.8956608771466026,436937.86716585566,21596.535550602035
1.8956741795433651,412442.63473906246,19249.161518653953
1.895687480305214,423530.9619242562,19439.514400847696
1.8957007794322647,415896.49853309954,18926.411893015294
1.8957140769246346,426829.1106869809,18908.34002292895
1.8957273727824397,426479.02125635295,18443.610002412912
1.8957406670057952,391353.7550171036,16699.064341419875
1.895753959594817,390672.7056388479,18007.69279353931
1.8957672505496188,429887.86610096454,23458.717862103567
1.8957805398703156,423988.026008948,26707.185015835967
1.8957938275570207,460070.084001616,37703.89600825806
1.895807113609847,570413.290774504,77071.18027000246
1.8958203980289077,565079.5913614229,117302.87044269191
1.8958336808143144,504229.21293694194,161139.1552582472
1.8958469619661786,270961.3769306816,103162.80198852926
1.8958602414846129,254028.5716368195,138670.85136223867
1.8958735193697254,415650.51334345166,220082.3119940162
1.8958867956216292,423542.2807031139,126918.37433800158
1.895900070240432,474539.57337285497,114667.91449415349
1.895913343226243,421238.69452494336,76217.41030901308
1.8959266145791716,379698.6130179991,56739.599651354394
1.895939884299326,303704.12817485,39623.815997370286
1.8959531523868134,301397.4795908688,41178.651565428
1.8959664188417404,391639.6905815894,70857.49565199742
1.895979683664215,467403.4374081659,112629.88617758591
1.8959929468543426,232569.56700926978,81122.39768920002
1.896006208412229,132349.09337191857,102473.4826346027
1.8960194683379794,45662.54998895954,100286.39223386197
1.8960327266316988,-33161.60174661463,100338.87595788986
1.8960459832934902,-50344.35543388779,150960.78766098642
1.8960592383234591,158902.37416890042,190015.00155777205
1.8960724917217073,333755.3817084908,183680.71034232143
1.8960857434883374,447341.17396699334,111785.4407585513
1.896098993623453,474499.565344719,83061.59124653827
1.896112242127154,527162.577937403,72803.86413900205
1.8961254889995427,564337.1826092781,64288.56907455891
1.8961387342407197,602190.9492188209,67679.79963882444
1.8961519778507845,516469.8791185052,50534.38977113188
1.8961652198298373,387897.41214795766,31666.14717572552
1.896178460177978,373655.60371207906,28501.65368395674
1.8961916988953043,372034.3641910541,27295.349728870322
1.8962049359819142,345740.21202661586,22802.500624933804
1.896218171437906,342927.7031726492,19961.520586874045
1.8962314052633775,383669.2505363449,21342.066552605407
1.8962446374584239,401860.1524222855,21580.484896514936
1.8962578680231426,403629.75421799737,20899.4588622458
1.8962710969576286,417709.33073370176,22784.596623338664
1.8962843242619776,427112.5443533133,26374.48838166436
1.8962975499362844,392962.0476572233,26340.868089420517
1.8963107739806424,365417.4365621126,24880.060956075937
1.8963239963951461,384256.4726797032,28333.126920120063
1.8963372171798885,403609.45866448904,35588.46793435787
1.8963504363349624,419359.08675029996,49439.71351892533
1.8963636538604594,500026.0507618155,99091.83636331592
1.8963768697564727,470630.52664161986,171267.78414376167
1.8963900840230914,315166.07099855714,103750.7630698969
1.8964032966604076,501107.36868158996,223819.54959152133
1.8964165076685113,1011308.6253084954,1048880.362059826
1.8964297170474924,633765.6908135463,618587.4408070929
1.8964429247974401,164447.74868309393,100076.48021243844
1.8964561309184431,101497.85957091491,97371.32592785991
1.8964693354105893,216073.49486643675,246004.53362725294
1.8964825382739663,1803433.638568154,10301472.45686717
1.8964957395086623,-273374.87421555654,1118484.307893772
1.8965089391147636,-35733.81931758202,559199.7828811186
1.8965221370923555,75887.83950304154,173713.55743348566
